Committee,Name,Link,Published On,Meeting Date,Type
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170918-special/20170918-agenda-doc.ashx,9.13.2017,9.18.2017,DOC
Market Implementation Committee,Item 2 – Draft Minutes – MIC - 8.31.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170918-special/20170918-item-02-draft-minutes-mic-20170831.ashx,9.13.2017,9.18.2017,PDF
Market Implementation Committee,Item 3 – Energy Market Settlements Education  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170918-special/20170918-item-03-energy-market-settlements-education.ashx,9.14.2017,9.18.2017,PDF
Market Implementation Committee,Item 4 – DR Energy Market Settlements Education  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170918-special/20170918-item-04-dr-energy-market-settlements-education.ashx,9.13.2017,9.18.2017,PDF
Market Implementation Committee,Item 5A – DER Stakeholder Group Charter Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170918-special/20170918-item-05a-der-stakeholder-group-charter-presentation.ashx,9.13.2017,9.18.2017,PDF
Market Implementation Committee,Item 5B – DER Stakeholder Group Draft Charter  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170918-special/20170918-item-05b-der-stakeholder-group-draft-charter.ashx,9.13.2017,9.18.2017,PDF
Market Implementation Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-agenda.ashx,9.11.2017,9.13.2017,PDF
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-agenda-doc.ashx,9.11.2017,9.13.2017,DOC
Market Implementation Committee,Minutes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-minutes.ashx,10.13.2017,9.13.2017,PDF
Market Implementation Committee,Item 2 - Draft Minutes - MIC - 8.9.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-02-draft-minutes-mic-20170809.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 3B - 5-Minute Settlements & Data Miner 2 Transition Plan  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-03b-5-min-settlements-and-data-miner-2-transition-plan.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4A1 - Manual 11 Draft Redline - IDO  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04a1-m11-draft-redline-ido.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4A2 - Manual 11 Draft Clean - IDO  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04a2-m11-draft-clean-ido.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4A3 - IDO Executive Summary Manual Changes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04a3-ido-executive-summary-manual-changes.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4B1 - Manual 11 Revisions for Offer Capping  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04b1-manual-11-revisions-for-offer-capping.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4B2 - OA Changes for Offer Capping  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04b2-oa-changes-for-offer-capping.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4B3 - IDO Capping Executive Summary Manual Changes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04b3-ido-offer-capping-executive-summary-manual-changes.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 4 - IDO Overview Manual 11 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-04-ido-overview-m11-revisions.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 5A - PJM IMM Proposal for MTSL Compensation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-05a-pjm-imm-proposal-for-mtsl-compensation.ashx,9.12.2017,9.13.2017,PDF
Market Implementation Committee,Item 5B - Annual Revenue Requirements for New Black Start Units Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-05b-annual-revenue-requirements-for-new-black-start-units-matrix.ashx,9.12.2017,9.13.2017,XLS
Market Implementation Committee,Item 6A - Manual 6 Revisions for FTR Forfeiture  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-06a-m6-revisions-for-ftr-forfeiture.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 6B - Draft Manual  6 Revision 19  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-06b-draft-m06-v19.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 6C - Executive Summary Manual 6 Changes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-06c-executive-summary-manual-6-changes.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 7A - Manual 28 Revisions for IDO  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-07a-m28-revisions-for-ido.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 7B - Draft Manual 28  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-07b-draft-m28.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 7C - M anual 28 Executive Summary - IDO  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-07c-m28-executive-summary-ido.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 8A1 - Energy Offer Verification Manual 11 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-08a1-energy-offer-verification-manual-11-revisions.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 8A2 - Draft Manual 11 Revision 92 - Order 831 Changes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-08a2-draft-manual-11-v92-order-831-changes.ashx,9.12.2017,9.13.2017,PDF
Market Implementation Committee,Item 8A3 - Energy Offer Verification Executive Summary Manual Changes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-08a3-energy-offer-verification-executive-summary-manual-changes.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 8B1 - IMM Manual 11 Offer Cap Verification  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-08b1-imm-m11-offer-cap-verification.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 8B2 - Draft Manual 11 Revision 92 - Order 831 Changes - MMU 2.3.6.2 & Attachment D  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-08b2-draft-m11-v92-order-831-changes-mmu-2-3-6-2-and-att-d.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 9A - Regulation-only Resource Credit Requirement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-09a-regulation-only-resource-credit-requirement.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 10A - DR Winter Peak Load Calculation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-10a-dr-cp-winter-peak-load-calculation.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 10B - Winter Peak Load - Problem Statement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-10b-wpl-problem-statement.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 10C - Winter Peak Load - Issue Charge  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-10c-wpl-issue-charge.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 11A - Long Term FTR - Problem Statement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-11a-long-term-ftr-problem-statement.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 11B - Long Term FTR - Issue Charge  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-11b-long-term-ftr-issue-charge.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 12 - Pricing Point Alignment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-12-pricing-point-alignment.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 13 - Offer Cap Balancing Ratio  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-13-offer-cap-balancing-ratio.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 14A - FE Yards Creek SPS Retirement Proposal  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-14a-fe-yards-creek-sps-retirement-proposal.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 14B - Aurora RAS Removal - PJM Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-14b-aurora-ras-removal-pjm-presentation.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Item 15 - Update to the MIC Regarding EE in Kentucky  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-15-update-to-mic-regarding-ee-in-kentucky.ashx,9.11.2017,9.13.2017,PDF
Market Implementation Committee,Item 16 - Extended Transmission Outages Winter 2017-2018  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-16-extended-transmission-outages-winter-17-18.ashx,9.7.2017,9.13.2017,PDF
Market Implementation Committee,Item 17 - MIC Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170913/20170913-item-17-mic-interregional-coordination-update.ashx,9.6.2017,9.13.2017,PDF
Market Implementation Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170908-special/20170908-agenda.ashx,9.6.2017,9.8.2017,PDF
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170908-special/20170908-agenda-doc.ashx,9.6.2017,9.8.2017,DOC
Market Implementation Committee,Minutes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170908-special/20170908-minutes.ashx,10.17.2017,9.8.2017,PDF
Market Implementation Committee,Item 2A - Long-Term FTR Modeling  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170908-special/20170908-item-02a-long-term-ftr-modeling.ashx,9.5.2017,9.8.2017,PDF
Market Implementation Committee,FTRMPS Options Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mic/20170908-special/20170908-ftrmps-options-matrix.ashx,9.5.2017,9.8.2017,XLS
Market Implementation Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-vom/20170831-agenda.ashx,8.30.2017,8.31.2017,PDF
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-vom/20170831-agenda-doc.ashx,8.30.2017,8.31.2017,DOC
Market Implementation Committee,Minutes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-vom/20170831-minutes.ashx,9.18.2017,8.31.2017,PDF
Market Implementation Committee,Item 2A - Opportunity Cost Calculator - Rolling Cases  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-vom/20170831-item-02a-opportunity-cost-calculator-rolling-cases.ashx,8.29.2017,8.31.2017,PDF
Market Implementation Committee,Item 2B - MMU Comments for Opportunity Cost Calculator  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-vom/20170831-item-02b-mmu-comments-for-opp-cost-calc.ashx,8.31.2017,8.31.2017,PDF
Market Implementation Committee,Item 3 - VOM Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-vom/20170831-item-03-vom-matrix.ashx,8.29.2017,8.31.2017,XLS
Market Implementation Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-agenda.ashx,8.30.2017,8.31.2017,PDF
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-agenda-doc.ashx,8.30.2017,8.31.2017,DOC
Market Implementation Committee,Item 2 – Draft Minutes – MIC – 8.18.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-item-02-draft-minutes-mic-20170818.ashx,8.28.2017,8.31.2017,PDF
Market Implementation Committee,Item 4 - Comparison of Interconnection Process Under Proposals  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-item-04-comparison-of-interconnection-process-under-proposals.ashx,8.30.2017,8.31.2017,PDF
Market Implementation Committee,Item 6A – CAISO Coordination of Transmission & Distribution Operations  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-item-06a-caiso-coordination-of-transmission-and-distribution-operations.ashx,8.28.2017,8.31.2017,PDF
Market Implementation Committee,Item 6B – CAISO Coordination of Transmission & Distribution Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-item-06b-caiso-coordination-of-transmission-and-distribution-operations-report.ashx,8.28.2017,8.31.2017,PDF
Market Implementation Committee,Solution Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mic/20170831-special-der/20170831-solutions-matrix.ashx,8.29.2017,8.31.2017,XLS
Market Implementation Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170825-special/20170825-agenda.ashx,8.23.2017,8.25.2017,PDF
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170825-special/20170825-agenda-doc.ashx,8.23.2017,8.25.2017,DOC
Market Implementation Committee,Minutes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170825-special/20170825-minutes.ashx,8.30.2017,8.25.2017,PDF
Market Implementation Committee,Item 2 - Uplift Reports  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170825-special/20170825-item-02-uplift-reports-mic.ashx,8.23.2017,8.25.2017,PDF
Market Implementation Committee,Item 3 - Market Operations Price Transparency - Options Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mic/20170825-special/20170825-item-03-market-operations-price-transparency-options-matrix.ashx,8.22.2017,8.25.2017,XLS
Market Implementation Committee,Item 3 - Market Operations Price Transparency - Options Matrix - Post-Meeting  XLS,https://www.pjm.com/-/media/committees-groups/committees/mic/20170825-special/20170825-item-03-market-operations-price-transparency-options-matrix-post-meeting.ashx,8.30.2017,8.25.2017,XLS
Market Implementation Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170818-special/20170818-agenda.ashx,8.16.2017,8.18.2017,PDF
Market Implementation Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mic/20170818-special/20170818-agenda-doc.ashx,8.16.2017,8.18.2017,DOC
Market Implementation Committee,Item 2 – Draft Minutes – 8.1.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mic/20170818-special/20170818-item-02-draft-minutes-20170801.ashx,8.15.2017,8.18.2017,PDF
