Committee,Name,Link,Published On,Meeting Date,Type
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-agenda.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-agenda-doc.ashx,11.21.2017,11.27.2017,DOC
Members Committee,Item 1 - Interregional Coordination Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-01-interregional-coordination-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 2 - Net Energy Injections Quarterly Review  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-02-net-energy-injections-quarterly-review.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 3 - Operationalizing Gas Pipeline Contingencies  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-03-operationalizing-gas-pipeline-contingencies.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 4 - 2017 GridEx IV Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-04-2017-gridex-iv-summary.ashx,11.27.2017,11.27.2017,PDF
Members Committee,Item 6 - CCPPSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-06-ccppstf-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 8 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-08-imm-report.ashx,11.27.2017,11.27.2017,PDF
Members Committee,Item 9A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-09a-markets-report.ashx,12.4.2017,11.27.2017,PDF
Members Committee,Item 9A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-09a-markets-report-data-appendix.ashx,11.21.2017,11.27.2017,XLS
Members Committee,Item 9B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-09b-operations-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 9C - 3Q2017 Financial Review  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-09c-3q2017-financial-review.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 9D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-09d-pc-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 9D - Regulatory Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-09d-regulatory-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10a-mrc-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10B - MIC Minutes Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10b-mic-minutes-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10c-oc-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10C - OC Special Session Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10c-oc-special-session-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10E - GDECS Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10e-gdecs-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10F - IASTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10f-iastf-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10G - MGSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10g-mgstf-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Item 10H - PFRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-webinar/20171127-item-10h-pfrstf-report.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Stakeholder Process Forum Suggested Topics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-stakeholder/20171127-stakeholder-process-forum-suggested-topics.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Webex Sign-In Issues  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171127-stakeholder/20171127-webex-sign-in-issues.ashx,11.21.2017,11.27.2017,PDF
Members Committee,Stakeholder Process Training  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171120-stakeholder/20171120-stakeholder-process-training.ashx,11.20.2017,11.20.2017,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-agenda.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-agenda-doc.ashx,10.19.2017,10.26.2017,DOC
Members Committee,Consent Agenda Item A - Draft Minutes - MC - 9.28.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-consent-agenda-item-a-draft-minutes-mc-20170928.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Consent Agenda Item B - GDECS Governing Documents Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-consent-agenda-item-b-gdecs-governing-documents-revisions.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Consent Agenda Item B - GDECS Governing Documents Revisions Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-consent-agenda-item-b-gdecs-governing-documents-revisions-presentation.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Item 1 - Balancing Ratio Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-item-01-balancing-ratio-draft-tariff-revisions.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Item 2 - Draft Operating Agreement Revisions   PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-item-02-draft-oa-revisions.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Item 2 - Intraday Offer Capping Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-item-02-intraday-offer-capping-presentation.ashx,10.19.2017,10.26.2017,PDF
Members Committee,Item 3 - 2017 IRM Study  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-item-03-2017-irm-study.ashx,11.22.2017,10.26.2017,PDF
Members Committee,Item 3 - 2017 IRM Study - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-item-03-2017-irm-study-presentation.ashx,10.19.2017,10.26.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20171026/20171026-mc-posting-report-card.ashx,2.15.2018,10.26.2017,XLS
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-agenda.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-agenda-doc.ashx,10.19.2017,10.23.2017,DOC
Members Committee,Item 1 - Interregional Coordination  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-01-interregional-coordination.ashx,11.22.2017,10.23.2017,PDF
Members Committee,Item 3 - PJM.com Updates  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-03-pjm-dot-com-updates.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 4 - 2017 Summer Recap  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-04-2017-summer-recap.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 6 - OPSI Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-06-opsi-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 7 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-07-imm-report.ashx,10.23.2017,10.23.2017,PDF
Members Committee,Item 7 - PJM Report - Explanation of Energy LMPs Above Offer Price Cap  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-07-pjm-report-explanation-of-energy-lmps-above-offer-price-cap.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 8A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-08a-markets-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 8A - Markets Report - Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-08a-markets-report-appendix.ashx,10.19.2017,10.23.2017,XLS
Members Committee,Item 8B - Operations Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-08b-operations-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 8C - Regulatory Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-08c-regulatory-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09a-mrc-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09b-mic-report.ashx,10.23.2017,10.23.2017,PDF
Members Committee,Item 9C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09c-oc-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09d-pc-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9E - GDECS Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09e-gdecs-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9F - IASTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09f-iastf-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9G - MGSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09g-mgstf-report.ashx,10.20.2017,10.23.2017,PDF
Members Committee,Item 9H - PFRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09h-pfrstf-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Item 9I - CCPPSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-webinar/20171023-item-09i-ccppstf-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Stakeholder Process Forum Suggested Topics  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-stakeholder/20171023-stakeholder-process-forum-suggested-topics.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Kleinman Center Paper - Overview  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-stakeholder/20171023-kleinman-center-paper-overview.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Kleinman Center Paper - PJM Governance Reforms  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-stakeholder/20171023-kleinman-center-paper-pjm-governance-reforms.ashx,10.19.2017,10.23.2017,PDF
Members Committee,R Street Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20171023-stakeholder/20171023-r-street-report.ashx,10.19.2017,10.23.2017,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-agenda.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-agenda-doc.ashx,9.21.2017,9.28.2017,DOC
Members Committee,Consent Agenda Item A - Draft Minutes - MC - 7.27.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-consent-agenda-item-a-draft-minutes-mc-20170727.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Consent Agenda Item B - Draft Pro Forma Dynamic Schedule Agreement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-consent-agenda-item-b-draft-pro-forma-dynamic-schedule-agreement.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Consent Agenda Item B - Draft Pro Forma Dynamic Schedule Agreement - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-consent-agenda-item-b-draft-pro-forma-dynamic-schedule-agreement-presentation.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Item 1 - Limitations on Claims - Draft Tariff & OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-item-01-limitations-on-claims-draft-tariff-and-oa-revisions.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Item 2 - TEAC Redesign  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-item-02-teac-redesign.ashx,9.21.2017,9.28.2017,PDF
Members Committee,Item 3 - Nominating Committee  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-item-03-nominating-committee.ashx,9.21.2017,9.28.2017,PDF
Members Committee,MC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170928/20170928-mc-posting-report-card.ashx,2.15.2018,9.28.2017,XLS
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-agenda.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-agenda-doc.ashx,9.21.2017,9.25.2017,DOC
Members Committee,Item 1 - Interregional Coordination  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-01-interregional-coordination.ashx,11.22.2017,9.25.2017,PDF
Members Committee,Item 2 - Energy Efficiency in Kentucky  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-02-energy-efficiency-in-kentucky.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Item 3 - PJM.com Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-03-pjm-dot-com-update.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 4 - PJM-MISO JOA Update - Webinar Freeze Date  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-04-pjm-miso-joa-update-webinar-freeze-date.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 4 - PJM-MISO JOA Update - Webinar Freeze Date - JOA Attachment 2  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-04-pjm-miso-joa-update-webinar-freeze-date-joa-attachment-2.ashx,9.25.2017,9.25.2017,PDF
Members Committee,Item 5 - RPM Quadrennial Review  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-05-rpm-quadrennial-review.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 8 - IMM Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-08-imm-report.ashx,9.22.2017,9.25.2017,PDF
Members Committee,Item 9A - Markets Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09a-markets-report.ashx,9.21.2017,9.25.2017,PDF
Members Committee,Item 9A - Markets Report - Data Appendix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20170925-webinar/20170925-item-09a-markets-report-data-appendix.ashx,9.21.2017,9.25.2017,XLS
